query,queryId,retrievalQuery,queryConcentration,queryQuantity,queryDosageForm,cardIndex,cardRank,pharmacy,upstreamName,canonicalName,cardMatchKey,cardPresentationKey,offerMatchKey,offerCombinationKey,offerVariantKey,offerDosageForm,offerUnitCount,offerConcentration,offerConcentrationLevel,offerParsedFirstMagnitude,brand,manufacturer,activeIngredient,brandSource,laboratory,isBioequivalent,lexicalMatch,concentrationMatch,cfmId,effective,hasStock,onlineUrl,offersInCard
ibuprofeno,ibuprofeno,ibuprofeno,,,,100,101,cruz-verde,Ibucalm Ibuprofeno 400 mg 20 Cápsulas blandas,Ibucalm Ibuprofeno 400 mg 20 Cápsulas blandas,ibucalm|400mg|20,ibucalm|400mg|20|bio:unknown|brand:unknown|form:solid-oral,ibucalm|400mg|20,,,solid-oral,20,,,400mg,Ibucalm,,ibuprofeno,name,,,exact,,CFM-000146,6940,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=ibucalm%7C400mg%7C20&url=https%3A%2F%2Fwww.cruzverde.cl%2Fibucalm-ibuprofeno-400-mg-20-capsulas-blandas%2F552317.html&cfmId=CFM-000146,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,101,102,araucomed,Ipson Forte suspensión oral 200mg/5ml x120ml,Ipson Forte suspensión oral 200mg/5ml x120ml,ipson|120ml|120,ipson|120ml|120|bio:unknown|brand:unknown|var:forte|form:fluid-oral,ipson|120ml|120,,forte,fluid-oral,,200mg/5ml,ratio,200mg/5ml,,,,unknown,,,compatible,,CFM-000151,6990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=ipson%7C120ml%7C120&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fipson-forte-suspension-oral-200mg-5ml-x120ml&cfmId=CFM-000151,2
ibuprofeno,ibuprofeno,ibuprofeno,,,,101,102,ahumada,Ipson Forte 200 mg/5 mL x 120 mL Suspensión Oral,Ipson Forte suspensión oral 200mg/5ml x120ml,ipson|120ml|120,ipson|120ml|120|bio:unknown|brand:unknown|var:forte|form:fluid-oral,ipson|120ml|120,,forte,fluid-oral,,200mg/5ml,ratio,200mg/5ml,,,,unknown,,,compatible,,CFM-000151,11990,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=ipson%7C120ml%7C120&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fipson-forte-200-mg-5-ml-x-120-ml-suspension-oral-28936.html&cfmId=CFM-000151,2
ibuprofeno,ibuprofeno,ibuprofeno,,,,102,103,salcobrand,Niofen Forte Ibuprofeno 200mg/5ml Jarabe 120ml,Niofen Forte Ibuprofeno 200mg/5ml Jarabe 120ml,niofen|120ml,niofen|120ml|bio:unknown|brand:niofenforte|var:forte|form:fluid-oral,niofen|120ml,,forte,fluid-oral,,200mg/5ml,ratio,200mg/5ml,Niofen Forte,,ibuprofeno,structured,Niofen Forte,,exact,,CFM-000115,7215,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=niofen%7C120ml&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fniofen-forte-ibuprofeno-200mg-5ml-jarabe-120ml%3Fdefault_sku%3D2835635&cfmId=CFM-000115,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,103,104,ecofarmacias,Ipson-D Ibuprofeno Pseudofedrina Clorhidrato 100 mg &#8211; 15 mg / 5 ml 120 Ml,Ipson-D Ibuprofeno Pseudofedrina Clorhidrato 100 mg &#8211; 15 mg / 5 ml 120 Ml,ipsond|120ml,ipsond|120ml|bio:unknown|brand:unknown|var:pseudofedrina,ipsond|120ml,,pseudofedrina,,,15mg/5ml,ratio,100mg,IpsonD,,ibuprofeno,name,,,exact,,CFM-000106,7430,false,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=ipsond%7C120ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fipson-d-ibuprofeno-pseudofedrina-clorhidrato-100-mg-15-mg-5-ml-120-ml%2F&cfmId=CFM-000106,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,104,105,cruz-verde,Ibucalm Ibuprofeno 600 mg 20 Cápsulas blandas,Ibucalm Ibuprofeno 600 mg 20 Cápsulas blandas,ibucalm|600mg|20,ibucalm|600mg|20|bio:unknown|brand:unknown|form:solid-oral,ibucalm|600mg|20,,,solid-oral,20,,,600mg,Ibucalm,,ibuprofeno,name,,,exact,,CFM-000147,7590,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=ibucalm%7C600mg%7C20&url=https%3A%2F%2Fwww.cruzverde.cl%2Fibucalm-ibuprofeno-600-mg-20-capsulas-blandas%2F552318.html&cfmId=CFM-000147,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,105,106,salcobrand,Actron (R) Ibuprofeno 600mg 20 Cápsulas Blandas,Actron (R) Ibuprofeno 600mg 20 Cápsulas Blandas,actron|600mg|20,actron|600mg|20|bio:unknown|brand:actron600|form:solid-oral,actron|600mg|20,,,solid-oral,20,,,600mg,Actron 600,,ibuprofeno,structured,Actron 600,,exact,,CFM-000143,8495,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=actron%7C600mg%7C20&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Factron-r-ibuprofeno-600mg-20-capsulas-blandas%3Fdefault_sku%3D578997&cfmId=CFM-000143,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,106,107,salcobrand,Doraliv (B) Ibuprofeno 600mg 20 Cápsulas Blandas,Doraliv (B) Ibuprofeno 600mg 20 Cápsulas Blandas,doraliv|600mg|20,doraliv|600mg|20|bio:unknown|brand:notts|form:solid-oral,doraliv|600mg|20,,,solid-oral,20,,,600mg,Notts,,ibuprofeno,structured,Notts,,exact,,CFM-000142,9327,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=doraliv%7C600mg%7C20&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fdoraliv-b-ibuprofeno-600mg-20-capsulas-blandas%3Fdefault_sku%3D585397&cfmId=CFM-000142,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,107,108,cruz-verde,Actron 600 Ibuprofeno 600 mg 20 Cápsulas Blandas,Actron 600 Ibuprofeno 600 mg 20 Cápsulas Blandas,actron|600mg|20,actron|600mg|20|bio:unknown|brand:unknown|form:solid-oral,actron|600mg|20,,,solid-oral,20,,,600mg,Actron,,ibuprofeno,name,,,exact,,CFM-000143,10690,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=actron%7C600mg%7C20&url=https%3A%2F%2Fwww.cruzverde.cl%2Factron-600-ibuprofeno-600-mg-20-capsulas-blandas%2F393608.html&cfmId=CFM-000143,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,108,109,araucomed,Pironal Flu Forte Suspensión Oral 100ml,Pironal Flu Forte Suspensión Oral 100ml,pironal|100ml,pironal|100ml|bio:unknown|brand:bago|var:flu|form:fluid-oral,pironal|100ml,,flu,fluid-oral,,,,100ml,,Bagó,,unknown,Bagó,,compatible,,CFM-000105,10990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=pironal%7C100ml&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fgripe-y-resfrio%2Fpironal-flu-forte-suspension-oral-100ml&cfmId=CFM-000105,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,109,110,cruz-verde,Niofen Cold HBP Ibuprofeno 200 mg 10 Comprimidos,Niofen Cold HBP Ibuprofeno 200 mg 10 Comprimidos,niofen|200mg|10,niofen|200mg|10|bio:unknown|brand:unknown|var:cold|form:solid-oral,niofen|200mg|10,,cold,solid-oral,10,,,200mg,Niofen,,ibuprofeno,name,,,exact,,CFM-000728,11490,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=niofen%7C200mg%7C10&url=https%3A%2F%2Fwww.cruzverde.cl%2Fniofen-cold-hbp-ibuprofeno-200-mg-10-comprimidos%2F258414.html&cfmId=CFM-000728,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,110,111,araucomed,Ipson D forte suspension oral 120ml,Ipson D forte suspension oral 120ml,ipson|120ml,ipson|120ml|bio:unknown|brand:unknown|var:d|form:fluid-oral,ipson|120ml,,d,fluid-oral,,,,120ml,,,,unknown,,,compatible,,CFM-000103,11990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=ipson%7C120ml&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fanalgesicos-y-antinflamatorios%2Fipson-d-forte-suspension-oral-120ml&cfmId=CFM-000103,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,111,112,cruz-verde,Triofeno Ibuprofeno 200 mg 20 Comprimidos,Triofeno Ibuprofeno 200 mg 20 Comprimidos,triofeno|200mg|20,triofeno|200mg|20|bio:unknown|brand:unknown|form:solid-oral,triofeno|200mg|20,,,solid-oral,20,,,200mg,Triofeno,,ibuprofeno,name,,,exact,,CFM-000152,13090,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=triofeno%7C200mg%7C20&url=https%3A%2F%2Fwww.cruzverde.cl%2Ftriofeno-ibuprofeno-200-mg-20-comprimidos%2F263945.html&cfmId=CFM-000152,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,112,113,cruz-verde,Pironal Flu Forte Ibuprofeno 400 mg 12 Comprimidos Recubiertos,Pironal Flu Forte Ibuprofeno 400 mg 12 Comprimidos Recubiertos,pironal|400mg|12,pironal|400mg|12|bio:unknown|brand:unknown|var:flu|form:solid-oral,pironal|400mg|12,,flu,solid-oral,12,,,400mg,Pironal,,ibuprofeno,name,,,exact,,CFM-000729,15290,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=pironal%7C400mg%7C12&url=https%3A%2F%2Fwww.cruzverde.cl%2Fpironal-flu-forte-ibuprofeno-400-mg-12-comprimidos-recubiertos%2F257146.html&cfmId=CFM-000729,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,113,114,cruz-verde,Pironal Flu Forte Ibuprofeno 200 mg Suspensión 100 mL,Pironal Flu Forte Ibuprofeno 200 mg Suspensión 100 mL,pironal|100ml,pironal|100ml|bio:unknown|brand:unknown|var:flu|form:fluid-oral,pironal|100ml,,flu,fluid-oral,,200mg,absolute,200mg,Pironal,,ibuprofeno,name,,,exact,,CFM-000105,17390,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=pironal%7C100ml&url=https%3A%2F%2Fwww.cruzverde.cl%2Fpironal-flu-forte-ibuprofeno-200-mg-suspension-100-ml%2F257148.html&cfmId=CFM-000105,1
ibuprofeno,ibuprofeno,ibuprofeno,,,,114,115,cruz-verde,Pironal Forte Ibuprofeno 200 mg/5mL Suspensión 100 mL,Pironal Forte Ibuprofeno 200 mg/5mL Suspensión 100 mL,pironal|100ml,pironal|100ml|bio:unknown|brand:unknown|var:forte|form:fluid-oral,pironal|100ml,,forte,fluid-oral,,200mg/5ml,ratio,200mg/5ml,Pironal,,ibuprofeno,name,,,exact,,CFM-000105,19290,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=pironal%7C100ml&url=https%3A%2F%2Fwww.cruzverde.cl%2Fpironal-forte-ibuprofeno-200-mg-5ml-suspension-100-ml%2F9185.html&cfmId=CFM-000105,1
losartan 50mg,losartan-50mg,losartan,50mg,,,0,1,ecofarmacias,Losartan 50 mg x 30 comprimidos (LCH) DESCUENTO,Losartan 50 mg x 30 comprimidos (LCH) DESCUENTO,losartan|50mg|30,losartan|50mg|30|bio:true|brand:unknown|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,,losartan,unknown,,true,exact,exact,CFM-000801,490,false,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Flosartan-50-mg-x-30-comprimidos-lch-descuento%2F&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,0,1,ahumada,Losartan Potasico 50 mg x 30 Comprimidos Recubiertos,Losartan 50 mg x 30 comprimidos (LCH) DESCUENTO,losartan|50mg|30,losartan|50mg|30|bio:true|brand:unknown|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,,losartan,unknown,,true,exact,exact,CFM-000801,1169,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Flosartan-potasico-50-mg-x-30-comprimidos-recubiertos-92800.html&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,1,2,araucomed,Losartan Potasico 50 mg x30com. (Hospifarma),Losartan Potasico 50 mg x30com. (Hospifarma),losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:hospifarma|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Hospifarma,losartan,unknown,Hospifarma,,exact,exact,CFM-000801,600,false,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Flosartan-potasico-50-mg-x30com-hospifarma&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,2,3,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Opko),Losartan Potasico 50 mg x 30 comprimidos. (Opko),losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:opko|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Opko,losartan,unknown,Opko,,exact,exact,CFM-000801,800,false,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Flosartan-potasico-50-mg-x30com-opko&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,2,3,farmex,"Losartan Potásico 50 mg x 30 Comprimidos ""Ley Cenabast""",Losartan Potasico 50 mg x 30 comprimidos. (Opko),losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:opko|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Opko,losartan,unknown,Opko,,exact,exact,CFM-000801,995,true,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Flosartan-potasico-50-mg-x-30-comprimidos-ley-cenabast%3F_pos%3D6%26_psq%3Dlosartan%26_psid%3D666c76c79%26_ss%3De&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,3,4,araucomed,Losartan Potasico 50 mg x30com. (Mintlab),Losartan Potasico 50 mg x30com. (Mintlab),losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:mintlab|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Mintlab,losartan,unknown,Mintlab,,exact,exact,CFM-000801,900,false,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Flosartan-potasico-50-mg-x30com-mintlab&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,4,5,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Seven Pharma),Losartan Potasico 50 mg x 30 comprimidos. (Seven Pharma),losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:sevenpharma|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Seven Pharma,losartan,unknown,Seven Pharma,,exact,exact,CFM-000801,900,false,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Flosartan-potasico-50-mg-x-30-comprimidos-seven-pharma&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,5,6,farmex,Losartan Potásico 50 mg x 30 comprimidos,Losartan Potásico 50 mg x 30 comprimidos,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:chile|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Chile,losartan,unknown,CHILE,,exact,exact,CFM-000801,990,true,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Flosart-bioequivalente-comprimidos-recubiertos-losartan-potasico%3F_pos%3D1%26_psq%3Dlosartan%26_psid%3D666c76c79%26_ss%3De&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,5,6,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Chile),Losartan Potásico 50 mg x 30 comprimidos,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:chile|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Chile,losartan,unknown,CHILE,,exact,exact,CFM-000801,1200,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Flosartan-potasico-50mg-30com-chile&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,6,7,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Ascend),Losartan Potasico 50 mg x 30 comprimidos. (Ascend),losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:ascend|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Ascend,losartan,unknown,Ascend,,exact,exact,CFM-000801,990,true,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Flosartan-potasico-50-mg-x30com-ascend&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,7,8,araucomed,Losartan Potasico 50 mg x30com. (Eurofarma),Losartan Potasico 50 mg x30com. (Eurofarma),losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:eurofarma|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,Eurofarma,losartan,unknown,Eurofarma,,exact,exact,CFM-000801,990,false,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Flosartan-potasico-50-mg-x30com-eurofarma&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,8,9,easyfarma,Losartan 50 mg 30...,Losartan 50 mg 30...,losartan|50mg,losartan|50mg|bio:unknown|brand:unknown,losartan|50mg,,,,,,,50mg,,,losartan,unknown,,,exact,exact,CFM-001412,1490,true,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=losartan%7C50mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F24682-losartan-50-mg-x-30.html&cfmId=CFM-001412,1
losartan 50mg,losartan-50mg,losartan,50mg,,,9,10,salcobrand,Losartan (B) 50mg 30 Comprimidos Recubiertos,Losartan (B) 50mg 30 Comprimidos Recubiertos,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,,losartan,unknown,Losartan,,exact,exact,CFM-000801,1495,true,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Flosartan-b-50mg-x-30-comprimidos%3Fdefault_sku%3D1763151&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,9,10,cruz-verde,Losartan Potasico 50 mg 30 Comprimidos,Losartan (B) 50mg 30 Comprimidos Recubiertos,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|form:solid-oral,losartan|50mg|30,,,solid-oral,30,,,50mg,,,losartan,unknown,Losartan,,exact,exact,CFM-000801,1840,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Fwww.cruzverde.cl%2Flosartan-potasico-50-mg-30-comprimidos%2F268539.html&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,10,11,farmex,Losartan Potásico + Hidroclorotiazida 50 mg / 12.5 mg x 30 comprimidos,Losartan Potásico + Hidroclorotiazida 50 mg / 12.5 mg x 30 comprimidos,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:ascend|combo:hidroclorotiazida|form:solid-oral,losartan|50mg|30,hidroclorotiazida,,solid-oral,30,,,50mg,,Ascend,,unknown,ASCEND,,exact,exact,CFM-000801,1990,true,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Flosartan-potasico-hidroclorotiazida-50-12-5-mg-x-30-comprimidos-1%3F_pos%3D2%26_psq%3Dlosartan%26_psid%3D666c76c79%26_ss%3De&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,11,12,ahumada,Losartan/Hidroclorotiazida 50 mg/12.5 mg x 30 Comprimidos Recubiertos ASCEND,Losartan Potásico + Hidroclorotiazida 50 mg/12.5 mg x 30 comp.,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|combo:hidroclorotiazida|form:solid-oral,losartan|50mg|30,hidroclorotiazida,,solid-oral,30,,,50mg,,,,unknown,,,exact,exact,CFM-000801,2179,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Flosartan-hidroclorotiazida-50-mg-12.5-mg-x-30-comprimidos-recubiertos-ascend-86373.html&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,11,12,ecofarmacias,Losartan Potásico + Hidroclorotiazida 50 mg/12.5 mg x 30 comp.,Losartan Potásico + Hidroclorotiazida 50 mg/12.5 mg x 30 comp.,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|combo:hidroclorotiazida|form:solid-oral,losartan|50mg|30,hidroclorotiazida,,solid-oral,30,,,50mg,,,,unknown,,,exact,exact,CFM-000801,2180,true,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Flosartan-potasico-hidroclorotiazida-50-mg-12-5-mg-x-30-comp%2F&cfmId=CFM-000801,2
losartan 50mg,losartan-50mg,losartan,50mg,,,12,13,farmex,"Losartán Potásico / Hidroclorotiazida 50 mg / 12,5 mg x 30 comprimidos","Losartán Potásico / Hidroclorotiazida 50 mg / 12,5 mg x 30 comprimidos",losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:opko|combo:hidroclorotiazida|form:solid-oral,losartan|50mg|30,hidroclorotiazida,,solid-oral,30,,,50mg,,Opko,,unknown,OPKO,,exact,exact,CFM-000801,2590,true,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Flosartan-potasico-hidroclorotiazida-50-mg-12-5-mg-x-30-comprimidos%3F_pos%3D10%26_psq%3Dlosartan%26_psid%3D666c76c79%26_ss%3De&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,13,14,ecofarmacias,Losartan 50 mg / Hidroclorotiazida 12.5 mg x 30 Comp.,Losartan 50 mg / Hidroclorotiazida 12.5 mg x 30 Comp.,losartan|50mg|30,losartan|50mg|30|bio:true|brand:unknown|combo:hidroclorotiazida|form:solid-oral,losartan|50mg|30,hidroclorotiazida,,solid-oral,30,,,50mg,,,,unknown,,true,exact,exact,CFM-000801,2980,false,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=losartan%7C50mg%7C30&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Flosartan-50-mg-hidroclorotiazida-12-5-mg-x-30-comp%2F&cfmId=CFM-000801,1
losartan 50mg,losartan-50mg,losartan,50mg,,,14,15,cruz-verde,Lopren Losartan Potasico 50 mg 30 Comprimidos Recubiertos,Lopren Losartan Potasico 50 mg 30 Comprimidos Recubiertos,lopren|50mg|30,lopren|50mg|30|bio:unknown|brand:unknown|form:solid-oral,lopren|50mg|30,,,solid-oral,30,,,50mg,Lopren,,losartan,name,,,exact,exact,CFM-001227,7890,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=lopren%7C50mg%7C30&url=https%3A%2F%2Fwww.cruzverde.cl%2Flopren-losartan-potasico-50-mg-30-comprimidos-recubiertos%2F256772.html&cfmId=CFM-001227,1
losartan 50mg,losartan-50mg,losartan,50mg,,,15,16,araucomed,Cozaar 50 mg x30com,Cozaar 50 mg x30com,cozaar|50mg|30,cozaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,cozaar|50mg|30,,,solid-oral,30,,,50mg,,,,unknown,,,exact,exact,CFM-001229,11890,false,https://comparafarma-api.vercel.app/api/go?slug=araucomed&matchKey=cozaar%7C50mg%7C30&url=https%3A%2F%2Ffarmacia.araucomed.com%2Fantihipertensivos%2Fcozaar-50-mg-x30com&cfmId=CFM-001229,3
losartan 50mg,losartan-50mg,losartan,50mg,,,15,16,ahumada,Cozaar 50 mg x 30 Comprimidos Recubiertos,Cozaar 50 mg x30com,cozaar|50mg|30,cozaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,cozaar|50mg|30,,,solid-oral,30,,,50mg,,,,unknown,,,exact,exact,CFM-001229,14689,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=cozaar%7C50mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fcozaar-50-mg-x-30-comprimidos-recubiertos-12911.html&cfmId=CFM-001229,3
losartan 50mg,losartan-50mg,losartan,50mg,,,15,16,cruz-verde,Cozaar Losartan Potasico 50 mg 30 Comprimidos,Cozaar 50 mg x30com,cozaar|50mg|30,cozaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,cozaar|50mg|30,,,solid-oral,30,,,50mg,,,,unknown,,,exact,exact,CFM-001229,35640,true,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=cozaar%7C50mg%7C30&url=https%3A%2F%2Fwww.cruzverde.cl%2Fcozaar-losartan-potasico-50-mg-30-comprimidos%2F197022.html&cfmId=CFM-001229,3
losartan 50mg,losartan-50mg,losartan,50mg,,,16,17,ahumada,Hyzaar 50 mg/12.5 mg x 30 Comprimidos Recubiertos,Hyzaar 50 mg/12.5 mg x 30 Comprimidos Recubiertos,hyzaar|50mg|30,hyzaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,hyzaar|50mg|30,,,solid-oral,30,,,50mg,,,,unknown,,,compatible,exact,CFM-001214,12826,true,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=hyzaar%7C50mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fhyzaar-50-mg-12.5-mg-x-30-comprimidos-recubiertos-13167.html&cfmId=CFM-001214,1
