key,pharmacy,category,categoryName,categoryWhy,rawName,discriminator,ingredients,negatedComponents,declaredComponentCount,isAssociation,isComplete,concentrationKind,dosageForm,route,pharmaceuticalUnit,conceptOutcome,unknownAxes,mintableIfIngredientKnown,queries,url
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=lorsartan%7c30&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2florsartan-potasico-hidroclorotiazida-50-12-5-30-comprimidos-recubiertos%3fdefault_sku%3d573676&cfmid=cfm-001216,salcobrand,D,CONCENTRATION_ABSENT,el nombre no declara concentración,Lorsartán Potásico / Hidroclorotiazida 50/12.5 30 Comprimidos Recubiertos,,hidroclorotiazida+lorsartan,,2,true,true,absent,comprimido,oral,comprimido,unresolved,conc,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=lorsartan%7C30&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Florsartan-potasico-hidroclorotiazida-50-12-5-30-comprimidos-recubiertos%3Fdefault_sku%3D573676&cfmId=CFM-001216
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=losapres%7c30&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2flosapres-d-50-12-5-losartan-hidroclorotiazida-30-comprimidos-recubiertos%3fdefault_sku%3d2571194&cfmid=cfm-001218,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Losapres D 50/12.5 Losartan / Hidroclorotiazida 30 Comprimidos Recubiertos,,hidroclorotiazida+losartan,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=losapres%7C30&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Flosapres-d-50-12-5-losartan-hidroclorotiazida-30-comprimidos-recubiertos%3Fdefault_sku%3D2571194&cfmId=CFM-001218
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=simpertend%7c30&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fsimperten-d-50-12-5-hidroclorotiazida-losartan-30-comprimidos-recubiertos%3fdefault_sku%3d439441&cfmid=cfm-001215,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Simperten-D 50/12.5 Hidroclorotiazida / Losartan 30 Comprimidos Recubiertos,,hidroclorotiazida+losartan,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=simpertend%7C30&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fsimperten-d-50-12-5-hidroclorotiazida-losartan-30-comprimidos-recubiertos%3Fdefault_sku%3D439441&cfmId=CFM-001215
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=losapres%7c30&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2flosapres-d-100-25-losartan-hidroclorotiazida-30-comprimidos-recubiertos%3fdefault_sku%3d2571195&cfmid=cfm-001218,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Losapres D 100/25 Losartán / Hidroclorotiazida 30 Comprimidos Recubiertos,,hidroclorotiazida+losartan,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=losapres%7C30&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Flosapres-d-100-25-losartan-hidroclorotiazida-30-comprimidos-recubiertos%3Fdefault_sku%3D2571195&cfmId=CFM-001218
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=hyzaar%7c30&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fhyzaar-losartan-potasico-hidroclorotiazida-30-comprimidos-recubiertos%3fdefault_sku%3d2028040&cfmid=cfm-001219,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Hyzaar Losartán Potásico / Hidroclorotiazida 30 Comprimidos Recubiertos,,hidroclorotiazida+losartan,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=hyzaar%7C30&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fhyzaar-losartan-potasico-hidroclorotiazida-30-comprimidos-recubiertos%3Fdefault_sku%3D2028040&cfmId=CFM-001219
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=hyzaar%7c30&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fhyzaar-forte-hidroclorotiazida-losartan-30-comprimidos-recubiertos%3fdefault_sku%3d2025365&cfmid=cfm-001219,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Hyzaar Forte Hidroclorotiazida / Losartán 30 Comprimidos Recubiertos,,hidroclorotiazida+losartan,,2,true,true,absent,comprimido,oral,comprimido,ambiguous,conc,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=hyzaar%7C30&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fhyzaar-forte-hidroclorotiazida-losartan-30-comprimidos-recubiertos%3Fdefault_sku%3D2025365&cfmId=CFM-001219
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=losapres%7c100mg%7c30&url=https%3a%2f%2ffarmex.cl%2fproducts%2flosapres-100-mg-x-30-comprimidos%3f_pos%3d8%26_psq%3dlosartan%26_psid%3dff82aac21%26_ss%3de&cfmid=cfm-001209,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Losapres 100 mg x 30 comprimidos,losapres,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=losapres%7C100mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Flosapres-100-mg-x-30-comprimidos%3F_pos%3D8%26_psq%3Dlosartan%26_psid%3Dff82aac21%26_ss%3De&cfmId=CFM-001209
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=hyzaar%7c25mg&url=https%3a%2f%2fnuevo.easyfarma.cl%2f104325-hyzaar-forte-100-25-mg-30-comprimidos.html&cfmid=cfm-001281,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Hyzaar Forte 100/25 mg 30...,hyzaar,,,2,true,false,mass-only,,,,unresolved,ing+form+route+unit,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=hyzaar%7C25mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F104325-hyzaar-forte-100-25-mg-30-comprimidos.html&cfmId=CFM-001281
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=hyzaar%7c100mg%7c30&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fhyzaar-forte-100-mg-25-mg-x-30-comprimidos-recubiertos-25323.html&cfmid=cfm-001228,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Hyzaar Forte 100 mg/25 mg x 30 Comprimidos Recubiertos,hyzaar,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=hyzaar%7C100mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fhyzaar-forte-100-mg-25-mg-x-30-comprimidos-recubiertos-25323.html&cfmId=CFM-001228
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=simperten%7c100mg%7c30&url=https%3a%2f%2ffarmex.cl%2fproducts%2fsimperten-d-100-25-comprimidos-recubiertos-x-30-envio-gratis-dentro-de-santiago%3f_pos%3d9%26_psq%3dlosartan%26_psid%3dff82aac21%26_ss%3de&cfmid=cfm-007746,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Simperten D 100 mg / 25 mg x 30 comprimidos,simperten,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=simperten%7C100mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fsimperten-d-100-25-comprimidos-recubiertos-x-30-envio-gratis-dentro-de-santiago%3F_pos%3D9%26_psq%3Dlosartan%26_psid%3Dff82aac21%26_ss%3De&cfmId=CFM-007746
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=losapres%7c100mg%7c30&url=https%3a%2f%2fwww.farmaciasahumada.cl%2flosapres-100-mg-x-30-comprimidos-recubiertos-44597.html&cfmid=cfm-001209,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Losapres 100 mg x 30 Comprimidos Recubiertos,losapres,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=losapres%7C100mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Flosapres-100-mg-x-30-comprimidos-recubiertos-44597.html&cfmId=CFM-001209
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=simpertend%7c100mg%7c30&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fsimperten-d-100-mg-25-mg-x-30-comprimidos-recubiertos-38062.html&cfmid=cfm-001226,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Simperten-D 100 mg/25 mg x 30 Comprimidos Recubiertos,simpertend,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=simpertend%7C100mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fsimperten-d-100-mg-25-mg-x-30-comprimidos-recubiertos-38062.html&cfmId=CFM-001226
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=losapresd%7c25mg%7c30&url=https%3a%2f%2ffarmex.cl%2fproducts%2flosapres-d-100-25-mg-x-30-comprimidos%3f_pos%3d7%26_psq%3dlosartan%26_psid%3dff82aac21%26_ss%3de&cfmid=cfm-014939,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Losapres-D 100 / 25 mg x 30 comprimidos,losapresd,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=losapresd%7C25mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Flosapres-d-100-25-mg-x-30-comprimidos%3F_pos%3D7%26_psq%3Dlosartan%26_psid%3Dff82aac21%26_ss%3De&cfmId=CFM-014939
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=cordiax%7c80mg%7c40&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fcordiax-am-80-mg-10-mg-x-40-comprimidos-91008.html&cfmid=cfm-000971,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Cordiax AM 80 mg/10 mg x 40 Comprimidos,cordiax,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=cordiax%7C80mg%7C40&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fcordiax-am-80-mg-10-mg-x-40-comprimidos-91008.html&cfmId=CFM-000971
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=losapresd%7c100mg%7c30&url=https%3a%2f%2fwww.farmaciasahumada.cl%2flosapres-d-100-mg-25-mg-x-30-comprimidos-recubiertos-44599.html&cfmid=cfm-001221,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Losapres-D 100 mg/25 mg x 30 Comprimidos Recubiertos,losapresd,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=losapresd%7C100mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Flosapres-d-100-mg-25-mg-x-30-comprimidos-recubiertos-44599.html&cfmId=CFM-001221
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=simpertend%7c25mg&url=https%3a%2f%2fnuevo.easyfarma.cl%2f24731-simperten-d-100-25-x-30.html&cfmid=cfm-001280,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Simperten-D 100/25 mg. 30...,simpertend,,,2,true,false,mass-only,,,,unresolved,ing+form+route+unit,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=simpertend%7C25mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F24731-simperten-d-100-25-x-30.html&cfmId=CFM-001280
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=cozaar%7c100mg%7c30&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fcozaar-100-mg-x-30-comprimidos-recubiertos-38549.html&cfmid=cfm-001217,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Cozaar 100 mg x 30 Comprimidos Recubiertos,cozaar,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=cozaar%7C100mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fcozaar-100-mg-x-30-comprimidos-recubiertos-38549.html&cfmId=CFM-001217
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=tellmi%7c10mg%7c30&url=https%3a%2f%2fwww.farmaciasahumada.cl%2ftellmi-am-80-10-mg-30-comprimidos-94885.html&cfmid=cfm-001222,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Tellmi Am 80/10 Mg 30 Comprimidos,tellmi,,,2,true,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=tellmi%7C10mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Ftellmi-am-80-10-mg-30-comprimidos-94885.html&cfmId=CFM-001222
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=iltuxam%7c25mg%7c28&url=https%3a%2f%2fwww.farmaciasahumada.cl%2filtuxam-hct-40-5-25-mg-%252828-comprimidos%2529-96996.html&cfmid=cfm-000998,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Iltuxam HCT 40/5/25 mg (28 comprimidos),iltuxam,,,3,true,false,mass-only,,,comprimido,unresolved,ing+form+route,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=iltuxam%7C25mg%7C28&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Filtuxam-hct-40-5-25-mg-%252828-comprimidos%2529-96996.html&cfmId=CFM-000998
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=iltuxam%7c12.5mg%7c28&url=https%3a%2f%2fwww.farmaciasahumada.cl%2filtuxam-hct-20-5-12-5-mg-%252828-comprimidos%2529-96997.html&cfmid=cfm-000995,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita","Iltuxam HCT 20/5/12,5 mg (28 comprimidos)",iltuxam,,,3,true,false,mass-only,,,comprimido,unresolved,ing+form+route,false,losartan+losartan 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=iltuxam%7C12.5mg%7C28&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Filtuxam-hct-20-5-12-5-mg-%252828-comprimidos%2529-96997.html&cfmId=CFM-000995
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=lomex%7c20mg%7c28&url=https%3a%2f%2fwww.cruzverde.cl%2flomex-20-mg-x-28-caps%2f6294.html&cfmid=cfm-001202,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: caps,Lomex 20 Mg X 28 Caps,lomex,,,0,false,false,mass-only,capsula,oral,capsula,unresolved,ing,true,omeprazol+omeprazol 20mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=lomex%7C20mg%7C28&url=https%3A%2F%2Fwww.cruzverde.cl%2Flomex-20-mg-x-28-caps%2F6294.html&cfmId=CFM-001202
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=omeprazol%7c40mg&url=https%3a%2f%2fnuevo.easyfarma.cl%2f105093-omeprazol-40-mg-iv-polvo-liofilizado-10-frascos-ampolla-vence-10-2025-stock-1.html&cfmid=cfm-014980,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Omeprazol 40 Mg IV Polvo...,,omeprazol,,1,false,true,mass-only,liquido-oral,oral,,unresolved,unit,false,omeprazol+omeprazol 20mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=omeprazol%7C40mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F105093-omeprazol-40-mg-iv-polvo-liofilizado-10-frascos-ampolla-vence-10-2025-stock-1.html&cfmId=CFM-014980
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=obexol%7c37.7mg%7c30&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fobexol-37-7-mg-x-30-capsulas-80565.html&cfmid=cfm-001206,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita","Obexol 37,7 mg x 30 Cápsulas",obexol,,,0,false,false,mass-only,capsula,oral,capsula,unresolved,ing,true,omeprazol+omeprazol 20mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=obexol%7C37.7mg%7C30&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fobexol-37-7-mg-x-30-capsulas-80565.html&cfmId=CFM-001206
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=esomeprazol%7c20mg&url=https%3a%2f%2fnuevo.easyfarma.cl%2f53312-esomeprazol-20-mg-30-comp-opko.html&cfmid=cfm-001200,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Esomeprazol 20 mg 30...,,esomeprazol,,1,false,true,mass-only,,,,ambiguous,form+route+unit,false,omeprazol+omeprazol 20mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=esomeprazol%7C20mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F53312-esomeprazol-20-mg-30-comp-opko.html&cfmId=CFM-001200
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=esomeprazol%7c20mg%7c30&url=https%3a%2f%2fnuevo.easyfarma.cl%2f102263-esomeprazol-20-mg-x-30-capsulas-lab-hetero.html&cfmid=cfm-001203,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Esomeprazol  20 mg x 30...,,esomeprazol,,1,false,true,mass-only,,,,ambiguous,form+route+unit,false,omeprazol+omeprazol 20mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=esomeprazol%7C20mg%7C30&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F102263-esomeprazol-20-mg-x-30-capsulas-lab-hetero.html&cfmId=CFM-001203
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=esomeprazol%7c20mg&url=https%3a%2f%2fnuevo.easyfarma.cl%2f105275-esomeprazol-20-mg-30-capsulas-lab-hetero.html&cfmid=cfm-001200,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Esomeprazol 20 Mg 30...,,esomeprazol,,1,false,true,mass-only,,,,ambiguous,form+route+unit,false,omeprazol+omeprazol 20mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=esomeprazol%7C20mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F105275-esomeprazol-20-mg-30-capsulas-lab-hetero.html&cfmId=CFM-001200
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=tapsin%7c500mg%7cd&url=https%3a%2f%2fwww.drsimi.cl%2ftapsin-instaflu-polvo-dia-ch6155%2fp&cfmid=cfm-000037,dr-simi,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma liquido-oral, no es concentración completa",Tapsin InstaFLU día paracetamol 500 mg pseudoefedrina 60 mg 1 sobre polvo para solución oral 5 g,,paracetamol+pseudoefedrina,,2,true,true,mass-only,liquido-oral,oral,sobre,unresolved,,false,paracetamol+paracetamol 500mg+tapsin,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=tapsin%7C500mg%7Cd&url=https%3A%2F%2Fwww.drsimi.cl%2Ftapsin-instaflu-polvo-dia-ch6155%2Fp&cfmId=CFM-000037
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=kitadol%7c500mg%7c24&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fkitadol-500-mg-x-24-comprimidos-15414.html&cfmid=cfm-000013,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Kitadol 500 mg x 24 Comprimidos,kitadol,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=kitadol%7C500mg%7C24&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fkitadol-500-mg-x-24-comprimidos-15414.html&cfmId=CFM-000013
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=panadol%7c500mg%7c12&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fpanadol-advance-500mg-x-12-comprimidos-89765.html&cfmid=cfm-000027,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: advance,Panadol Advance 500mg x 12 Comprimidos,panadol,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=panadol%7C500mg%7C12&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fpanadol-advance-500mg-x-12-comprimidos-89765.html&cfmId=CFM-000027
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=panadol%7c500mg%7c48&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fpanadol-advance-500mg-x-48-comprimidos-89766.html&cfmid=cfm-000066,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: advance,Panadol Advance 500mg x 48 Comprimidos,panadol,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=panadol%7C500mg%7C48&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fpanadol-advance-500mg-x-48-comprimidos-89766.html&cfmId=CFM-000066
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=paracetamol&url=https%3a%2f%2fnuevo.easyfarma.cl%2f26770-paracetamol-infantil-gotas.html&cfmid=cfm-000591,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Paracetamol Infantil Gotas...,,paracetamol,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,paracetamol+paracetamol 500mg+tapsin,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=paracetamol&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F26770-paracetamol-infantil-gotas.html&cfmId=CFM-000591
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=paracetamol&url=https%3a%2f%2fnuevo.easyfarma.cl%2f103813-paracetamol-infantil-100-mg-ml-15-ml-lab-chile.html&cfmid=cfm-000591,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Paracetamol Infantil 100...,,paracetamol,,1,false,true,absent,,,,ambiguous,conc+form+route+unit,false,paracetamol+paracetamol 500mg+tapsin,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=paracetamol&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F103813-paracetamol-infantil-100-mg-ml-15-ml-lab-chile.html&cfmId=CFM-000591
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=tapsin%7c20&url=https%3a%2f%2ffarmex.cl%2fproducts%2ftapsin-forte-x-20-comp%3f_pos%3d10%26_psq%3dparacetamol%26_psid%3d6b32f1a5b%26_ss%3de&cfmid=cfm-000408,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Tapsin Forte x 20 comprimidos,tapsin,,,0,false,false,absent,comprimido,oral,comprimido,unresolved,ing+conc,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=tapsin%7C20&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Ftapsin-forte-x-20-comp%3F_pos%3D10%26_psq%3Dparacetamol%26_psid%3D6b32f1a5b%26_ss%3De&cfmId=CFM-000408
